1.45	2	0.3025
1.5	0	2.25
1.5	0.1	1.96
1.5	0.2	1.69
1.5	0.3	1.44
1.5	0.4	1.21
1.5	0.5	1
1.5	0.6	0.81
1.5	0.7	0.64
1.5	0.8	0.49
1.5	0.9	0.36
1.5	1	0.25
1.5	1.1	0.16
1.5	1.2	0.09
1.5	1.3	0.04
1.5	1.4	0.00999997
1.5	1.5	-2.64481e-08
1.5	1.6	0.00999998
1.5	1.7	0.04
1.5	1.8	0.09
1.5	1.9	0.16
1.5	2	0.25
1.55	0	2.4025
1.55	0.1	2.1025
1.55	0.2	1.8225
1.55	0.3	1.5625
1.55	0.4	1.3225
1.55	0.5	1.1025
1.55	0.6	0.9025
1.55	0.7	0.7225
1.55	0.8	0.5625
1.55	0.9	0.4225
1.55	1	0.3025
1.55	1.1	0.2025
1.55	1.2	0.1225
1.55	1.3	0.0625
1.55	1.4	0.0225
1.55	1.5	0.00249997
1.55	1.6	0.00249998
1.55	1.7	0.0225
1.55	1.8	0.0625
1.55	1.9	0.1225
1.55	2	0.2025
1.6	0	2.56
1.6	0.1	2.25
1.6	0.2	1.96
1.6	0.3	1.69
1.6	0.4	1.44
1.6	0.5	1.21
1.6	0.6	1
1.6	0.7	0.81
1.6	0.8	0.64
1.6	0.9	0.49
1.6	1	0.36
1.6	1.1	0.25
1.6	1.2	0.16
1.6	1.3	0.09
1.6	1.4	0.04
1.6	1.5	0.00999998
1.6	1.6	-2.01714e-08
1.6	1.7	0.00999998
1.6	1.8	0.04
1.6	1.9	0.09
1.6	2	0.16
1.65	0	2.7225
1.65	0.1	2.4025
1.65	0.2	2.1025
1.65	0.3	1.8225
1.65	0.4	1.5625
1.65	0.5	1.3225
1.65	0.6	1.1025
1.65	0.7	0.9025
1.65	0.8	0.7225
1.65	0.9	0.5625
1.65	1	0.4225
1.65	1.1	0.3025
1.65	1.2	0.2025
1.65	1.3	0.1225
1.65	1.4	0.0625
1.65	1.5	0.0225
1.65	1.6	0.00249998
1.65	1.7	0.00249999
1.65	1.8	0.0225
1.65	1.9	0.0625
1.65	2	0.1225
1.7	0	2.89
1.7	0.1	2.56
1.7	0.2	2.25
1.7	0.3	1.96
1.7	0.4	1.69
1.7	0.5	1.44
1.7	0.6	1.21
1.7	0.7	1
1.7	0.8	0.81
1.7	0.9	0.64
1.7	1	0.49
1.7	1.1	0.36
1.7	1.2	0.25
1.7	1.3	0.16
1.7	1.4	0.09
1.7	1.5	0.04
1.7	1.6	0.00999998
1.7	1.7	-1.28113e-08
1.7	1.8	0.00999999
1.7	1.9	0.04
1.7	2	0.09
1.75	0	3.0625
1.75	0.1	2.7225
1.75	0.2	2.4025
1.75	0.3	2.1025
1.75	0.4	1.8225
1.75	0.5	1.5625
1.75	0.6	1.3225
1.75	0.7	1.1025
1.75	0.8	0.9025
1.75	0.9	0.7225
1.75	1	0.5625
1.75	1.1	0.4225
1.75	1.2	0.3025
1.75	1.3	0.2025
1.75	1.4	0.1225
1.75	1.5	0.0625
1.75	1.6	0.0225
1.75	1.7	0.00249999
1.75	1.8	0.00249999
1.75	1.9	0.0225
1.75	2	0.0625
1.8	0	3.24
1.8	0.1	2.89
1.8	0.2	2.56
1.8	0.3	2.25
1.8	0.4	1.96
1.8	0.5	1.69
1.8	0.6	1.44
1.8	0.7	1.21
1.8	0.8	1
1.8	0.9	0.81
1.8	1	0.64
1.8	1.1	0.49
1.8	1.2	0.36
1.8	1.3	0.25
1.8	1.4	0.16
1.8	1.5	0.09
1.8	1.6	0.04
1.8	1.7	0.00999999
1.8	1.8	-6.1088e-09
